,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Duygu
0,0,-273.31912,124.51581999999999,-42.301212,61.784034999999996,-16.230396,41.39082,-13.816267000000002,20.597936999999998,-3.2715454,11.048036999999999,7.0575695000000005,-3.6762318999999994,6.633487,-8.980494,12.618555,-5.5197377,8.346714,-5.0048857,5.0811954,-0.37136894,0.65338594,2.1368353,-3.6496595999999997,6.193373,-4.211031,6.463951,-3.4482023999999996,4.002786,-0.5650046,2.7030551,1.7302487000000002,-1.2143897,3.4598265,-2.1503862999999996,4.143867,-2.2170339,2.4719577,-2.1374853,1.4949653,-0.80005896,cats
1,0,-370.4665,118.29723999999999,12.055738999999999,15.983206,16.898142,-1.1280435,-7.200597,-2.8617578,-13.110901,-12.339884,-1.6539301,-9.342198,-11.906274,-7.0987177,-9.608955,-9.242673,-5.1241389999999996,-6.686597,-7.851543400000001,-8.323053,-6.0847087,-5.6790123,-7.1935925,-3.5662754,-5.7420273,-6.415044,-3.8847108,-6.117122,-5.4368343,-3.7290370000000004,-2.8107347000000003,-1.8631327000000002,-2.9227448,-0.90124464,-0.18998863,-1.8406543000000002,-1.1724032,-3.6828263,-2.7301085,-0.0898526,cats
2,0,-261.01425,68.59294,-68.434715,57.70945,-30.124810999999998,17.513026999999997,3.3632904999999997,11.571769999999999,20.188723,26.53432,28.560872999999997,8.683685,6.4038806,-19.294655,-3.0212814999999997,7.6224446,13.05922,1.3934094,3.1641202,21.346397,8.620008,-4.4706235,-1.3617405,5.988468,-2.4767227000000003,1.3971813,10.42639,8.876681,0.71181256,6.0535974999999995,5.9762692,-4.834196599999999,-0.05692239,1.5335941000000002,-1.2118752,1.85835,4.1261563,-0.45445117,1.1218019,-2.3978932,cats
3,0,-316.0102,130.9508,-19.625652,37.887035,-7.202529400000001,14.09485,-9.078204,3.2507389,-1.6972313,-0.23110877,3.2317522000000003,-3.216666,1.5898417,-9.186467,-0.08610993,-5.722125,-0.044562772,-5.097544,-2.0492191,-0.26275223,-4.298661,-0.9035584999999999,-3.1079724,2.5398970000000003,-3.4066195,2.031603,1.77767,0.5930241999999999,0.880294,0.8544332,-0.23297243,-3.4765669999999997,1.6896361,-2.0078118000000003,0.45312965,-0.20610194,-0.86539036,-0.20724346,-1.0314628000000001,-1.7098897000000002,cats
4,0,-217.02347999999998,89.00782,-41.17256,74.66258,-14.939281,32.06115,-14.686216,30.695140000000002,-4.9981356,-4.5579824,8.213158,3.32726,28.405458000000003,10.376047,27.600664000000002,7.678344999999999,-13.009889,-16.631609,24.28386,2.176965,-15.6968155,1.8808802,-4.1421847000000005,5.460869000000001,6.5976505,14.204001000000002,-0.65171427,8.580262,1.4947827,-9.275571000000001,-1.9316651000000002,-0.16405949,-2.683624,-4.8701615,3.7258587,-4.6464252,4.938212,5.2565064,0.56893647,1.0252514000000001,cats
5,0,-297.32498,155.06842,-32.694813,50.443317,-40.509879999999995,42.036167,-24.021818,19.510347,-10.988669999999999,9.666483,4.7383785000000005,-0.08649,12.809591000000001,-10.336919,11.818056,-12.261502,8.626073,-8.841339,2.1766367,-3.3973536,-2.1486452000000003,-1.1423595,-6.8896546,2.6795409,-8.431405,4.0696607,-7.4067254,3.6004699999999996,-3.3418852999999995,-0.73903215,-2.9281322999999997,-1.9198261000000003,1.8052629,-4.783591,3.0430853,-3.9489602999999995,2.5993347,-3.8147206,2.3552817999999998,-1.0422243,cats
6,0,-194.15608,96.25028,-44.438076,41.62685,-21.592197,19.3491,-0.28807047,0.60559464,-5.8012137,-5.3035315999999995,10.850779,4.363003,27.802234999999996,1.9569349999999999,-15.019846,-15.748176,-13.176622,4.2476873,1.6549752,-18.195438,-8.473703,15.105645,15.664854,4.665463,-3.8644300000000005,5.831900599999999,-7.112350500000001,-15.468404000000001,-0.31936005,2.3253796,-4.550324,-9.946727000000001,1.2737463,7.912806,4.241102,2.642048,-0.061627448,-5.098150700000001,-3.8119235000000002,0.47618094,cats
7,0,-260.6389,90.66974,-41.66964,0.67474085,-28.410785999999998,1.0206534,-18.489160000000002,-11.60791,-4.778861,-7.162281500000001,-8.624867,-12.645850999999999,-3.5641086000000004,-12.358789999999999,-3.8252864,-5.312829499999999,-3.4395647000000005,-2.4511776000000003,-2.4120984,1.5701107,-1.1984351,-3.1264689999999997,-2.859693,1.7668724999999998,-1.344593,-0.7260854,-5.251401,-4.1885066,-0.95436424,-1.7542793999999997,-2.6513642999999996,-5.4054446,-2.903369,-3.3649135,2.494968,3.2330634999999996,3.6950135000000004,4.9079695,1.7428206000000002,-0.35139275,cats
8,0,-218.62991,183.3276,-61.184177000000005,-13.354354999999998,32.12661,-3.1335162999999997,-20.368528,9.512407000000001,5.251945,-13.5617895,-2.9231906000000003,-0.12802713,-1.4698421,-6.6585339999999995,-5.115618700000001,-0.5756814,-2.9585705,-4.3954287,-6.216851,-3.3303616000000003,-2.316437,-5.0981559999999995,-1.9924278000000002,0.8808326999999999,-1.7567157,-2.8437069999999998,-2.8188822,-2.0237032999999998,-1.4909707,-2.8881793,-2.3125037999999996,-0.13139217,0.29642564,-2.140156,-1.4970526000000002,-0.8242870999999999,-0.61411387,0.5929631999999999,-0.6965699000000001,-0.06866929,cats
9,0,-289.78432999999995,19.932924,-87.98626,26.22178,-32.78115,15.979035999999999,-28.917574,9.893177,6.3863883,4.214935,0.07474011,-3.4339359,2.9119325000000003,-17.241531,5.8619633,-9.826478,7.310464,11.654932,17.640863,17.503517000000002,5.3077016,-0.07701552,-7.670692999999999,2.1327738999999997,-2.3218900000000002,0.7157294,-7.588712700000001,-4.49057,-3.4871986000000006,-1.8732229999999999,-1.7247748,-6.050347299999999,-1.0295688,-0.27336004,4.653144999999999,-1.2351521,0.031955596,0.86428493,2.366339,-1.1841552,cats
